1012.4307v2,2010-12-20T12:48:09Z,A preconditioned iterative solver for the scattering solutions of the   Schrödinger equation,Wim Vanroose,cs.NA,http://arxiv.org/pdf/1012.4307v2
1012.5379v2,2010-12-24T10:13:47Z,GMRES-based multigrid for the complex scaled preconditoner for the   indefinite Helmholtz equation,Hisham bin Zubair,cs.NA,http://arxiv.org/pdf/1012.5379v2
1012.5484v1,2010-12-25T16:42:30Z,A contribution to the conditioning of the total least squares problem,Serge Gratton,cs.NA,http://arxiv.org/pdf/1012.5484v1
1101.2173v1,2011-01-11T18:05:00Z,The power and Arnoldi methods in an algebra of circulants,James M. Varah,cs.NA,http://arxiv.org/pdf/1101.2173v1
1101.2395v1,2011-01-12T16:12:27Z,Domain decomposition schemes for evolutionary equations of first order   with not self-adjoint operators,Petr N. Vabishchevich,cs.NA,http://arxiv.org/pdf/1101.2395v1
1102.0642v1,2011-02-03T10:51:42Z,Domain decomposition schemes for the Stokes equation,Petr N. Vabishchevich,cs.NA,http://arxiv.org/pdf/1102.0642v1
1102.4821v1,2011-02-23T19:14:23Z,Rank Aggregation via Nuclear Norm Minimization,Lek-Heng Lim,cs.NA,http://arxiv.org/pdf/1102.4821v1
1105.3448v1,2011-05-17T18:40:18Z,Substructuring domain decomposition scheme for unsteady problems,Petr N. Vabishchevich,cs.NA,http://arxiv.org/pdf/1105.3448v1
1105.4337v1,2011-05-22T13:14:06Z,Equivalent Effect Function and Fast Intrinsic Mode Decomposition,Louis Yu Lu,cs.NA,http://arxiv.org/pdf/1105.4337v1
1107.4189v1,2011-07-21T07:44:17Z,Development and Modelling of High-Efficiency Computing Structure for   Digital Signal Processing,Hoon Jae Lee,cs.NA,http://arxiv.org/pdf/1107.4189v1
1107.4810v4,2011-07-24T22:08:52Z,Numerical Stability of Explicit Runge-Kutta Finite-Difference Schemes   for the Nonlinear Schrödinger Equation,Ricardo Carretero-González,cs.NA,http://arxiv.org/pdf/1107.4810v4
1107.5087v2,2011-07-25T22:22:16Z,Image representation by blob and its application in CT reconstruction   from few projections,Samuel Legoupil,cs.NA,http://arxiv.org/pdf/1107.5087v2
1107.5479v1,2011-07-27T14:08:45Z,Iterative methods for solving the pressure problem at multiphase   filtration,M. Vasil'eva,cs.NA,http://arxiv.org/pdf/1107.5479v1
1107.5790v1,2011-07-28T18:52:28Z,Image Deblurring Using Derivative Compressed Sensing for Optical Imaging   Application,Zhou Wang,cs.NA,http://arxiv.org/pdf/1107.5790v1
1108.5822v3,2011-08-30T03:53:31Z,Banded Householder representation of linear subspaces,Geoffrey Irving,cs.NA,http://arxiv.org/pdf/1108.5822v3
1109.1027v2,2011-09-05T22:38:05Z,A Two-Step High-Order Compact Scheme for the Laplacian Operator and its   Implementation in an Explicit Method for Integrating the Nonlinear   Schrödinger Equation,R. Carretero,cs.NA,http://arxiv.org/pdf/1109.1027v2
1109.5913v1,2011-09-27T14:47:03Z,On the control of the load increments for a proper description of   multiple delamination in a domain decomposition framework,Pierre Gosselet,cs.NA,http://arxiv.org/pdf/1109.5913v1
1110.5989v1,2011-10-27T05:51:23Z,A Heuristic Description of Fast Fourier Transform,Xiao Fan,cs.NA,http://arxiv.org/pdf/1110.5989v1
1111.3971v1,2011-11-15T12:45:54Z,The Numerical Generalized Least-Squares Estimator of an Unknown Constant   Mean of Random Field,Tomasz Suslo,cs.NA,http://arxiv.org/pdf/1111.3971v1
1201.3914v1,2012-01-18T10:32:38Z,Floating-Point Arithmetic on Round-to-Nearest Representations,Adrien Panhaleux,cs.NA,http://arxiv.org/pdf/1201.3914v1
1201.5975v1,2012-01-28T17:22:28Z,Floating-Point Numbers with Error Estimates (revised),Glauco Masotti,cs.NA,http://arxiv.org/pdf/1201.5975v1
1203.0889v1,2012-03-05T12:40:45Z,Data-Driven Execution of Fast Multipole Methods,Rio Yokota,cs.NA,http://arxiv.org/pdf/1203.0889v1
1203.2739v1,2012-03-13T08:50:14Z,Analyzing and enhancing OSKI for sparse matrix-vector multiplication,Cevdet Aykanat,cs.NA,http://arxiv.org/pdf/1203.2739v1
1203.4481v2,2012-03-20T15:56:58Z,Matrix Recipes for Hard Thresholding Methods,Volkan Cevher,cs.NA,http://arxiv.org/pdf/1203.4481v2
1205.3597v1,2012-05-16T08:44:58Z,The Correct Classic Generalized Least-Squares Estimator of an Unknown   Constant Mean of Randon Field,Tomasz Suslo,cs.NA,http://arxiv.org/pdf/1205.3597v1
1206.0701v3,2012-06-04T18:50:29Z,A numerical methodology for enforcing maximum principles and the   non-negative constraint for transient diffusion equations,M. Shabouei,cs.NA,http://arxiv.org/pdf/1206.0701v3
1207.1773v1,2012-07-07T07:52:48Z,A hybrid Hermitian general eigenvalue solver,Jack Dongarra,cs.NA,http://arxiv.org/pdf/1207.1773v1
1208.0701v10,2012-08-03T10:31:20Z,Numerical Computations For Operator Axiom,Pith Xie,cs.NA,http://arxiv.org/pdf/1208.0701v10
1208.2292v2,2012-08-10T22:09:15Z,"L1 Splines for Robust, Simple, and Fast Smoothing of Grid Data",Guillermo Sapiro,cs.NA,http://arxiv.org/pdf/1208.2292v2
1208.2451v1,2012-08-12T19:19:23Z,LU factorization with panel rank revealing pivoting and its   communication avoiding version,Ming Gu,cs.NA,http://arxiv.org/pdf/1208.2451v1
1209.3516v3,2012-09-16T19:27:02Z,An FMM Based on Dual Tree Traversal for Many-core Architectures,Rio Yokota,cs.NA,http://arxiv.org/pdf/1209.3516v3
1302.3876v2,2013-02-15T20:46:05Z,An Efficient Implementation of the Ensemble Kalman Filter Based on an   Iterative Sherman-Morrison Formula,Jeffrey Anderson,cs.NA,http://arxiv.org/pdf/1302.3876v2
1304.4292v1,2013-04-15T23:24:46Z,Relative error due to a single bit-flip in floating-point arithmetic,Bradley R. Lowery,cs.NA,http://arxiv.org/pdf/1304.4292v1
1304.4738v1,2013-04-17T09:04:39Z,Computing Enclosures of Overdetermined Interval Linear Systems,Milan Hladík,cs.NA,http://arxiv.org/pdf/1304.4738v1
1310.3564v1,2013-10-14T04:57:34Z,Pursuit Fractal Analysis of Time-Series Data,Shuya Kanagawa,cs.NA,http://arxiv.org/pdf/1310.3564v1
1310.4046v1,2013-10-15T13:20:52Z,Explicit schemes for parabolic and hyperbolic equations,Petr N. Vabishchevich,cs.NA,http://arxiv.org/pdf/1310.4046v1
1310.7697v6,2013-10-29T06:54:29Z,Linear Convergence of Comparison-based Step-size Adaptive Randomized   Search via Stability of Markov Chains,Nikolaus Hansen,cs.NA,http://arxiv.org/pdf/1310.7697v6
1310.8121v6,2013-10-28T00:01:26Z,Easy Accurate Reading and Writing of Floating-Point Numbers,Aubrey Jaffer,cs.NA,http://arxiv.org/pdf/1310.8121v6
1310.8397v1,2013-10-31T06:38:56Z,Linear Convergence on Positively Homogeneous Functions of a Comparison   Based Step-Size Adaptive Randomized Search: the (1+1) ES with Generalized   One-fifth Success Rule,Nikolaus Hansen,cs.NA,http://arxiv.org/pdf/1310.8397v1
1310.8573v2,2013-10-31T16:25:25Z,An optimally concentrated Gabor transform for localized time-frequency   components,Darian Onchis,cs.NA,http://arxiv.org/pdf/1310.8573v2
1311.0156v3,2013-11-01T12:03:25Z,$L_{1/2}$ Regularization: Convergence of Iterative Half Thresholding   Algorithm,Zongben Xu,cs.NA,http://arxiv.org/pdf/1311.0156v3
1311.2661v2,2013-11-12T02:23:43Z,"An Approximate, Efficient Solver for LP Rounding",Stephen J. Wright,cs.NA,http://arxiv.org/pdf/1311.2661v2
1311.5202v2,2013-11-17T09:09:32Z,A fast directional BEM for large-scale acoustic problems based on the   Burton-Miller formulation,Yijun Liu,cs.NA,http://arxiv.org/pdf/1311.5202v2
1404.6979v1,2014-04-28T13:51:35Z,An adjustable-width window with good dynamic range,I M Stewart,cs.NA,http://arxiv.org/pdf/1404.6979v1
1405.7442v2,2014-05-29T02:27:50Z,Overview of Constrained PARAFAC Models,André L. F. de Almeida,cs.NA,http://arxiv.org/pdf/1405.7442v2
1407.3374v1,2014-07-12T11:26:44Z,An improved car-following model considering variable safety headway   distance,Yiman Du,cs.NA,http://arxiv.org/pdf/1407.3374v1
1507.00687v2,2015-07-02T18:42:28Z,Improving the numerical stability of fast matrix multiplication,Oded Schwartz,cs.NA,http://arxiv.org/pdf/1507.00687v2
1507.03173v1,2015-07-12T00:47:51Z,A Gauss-Seidel Iterative Thresholding Algorithm for lq Regularized Least   Squares Regression,Shaobo Lin,cs.NA,http://arxiv.org/pdf/1507.03173v1
1507.03331v7,2015-07-13T06:21:01Z,Certified Roundoff Error Bounds Using Semidefinite Programming,Alastair Donaldson,cs.NA,http://arxiv.org/pdf/1507.03331v7
0910.4307v1,2009-10-22T12:24:33Z,A Geometric Approach to Solve Fuzzy Linear Systems of Differential   Equations,A. Golayoglu Fatullayev,cs.NA,http://arxiv.org/pdf/0910.4307v1
0910.5434v1,2009-10-28T17:02:17Z,An Example of Symmetry Exploitation for Energy-related Eigencomputations,Paolo Bientinesi,cs.NA,http://arxiv.org/pdf/0910.5434v1
0910.5435v6,2009-10-28T17:03:05Z,"Fast algorithms for spherical harmonic expansions, III",Mark Tygert,cs.NA,http://arxiv.org/pdf/0910.5435v6
1003.1473v1,2010-03-07T14:09:11Z,"Comments on ""Routh Stability Criterion""",S. K. Katti,cs.NA,http://arxiv.org/pdf/1003.1473v1
1003.1477v1,2010-03-07T14:19:58Z,Multi-objective Geometric Programming Problem With Weighted Mean Method,K. K. Biswal,cs.NA,http://arxiv.org/pdf/1003.1477v1
1003.1794v1,2010-03-09T06:38:08Z,New Approach to Identify Common Eigenvalues of real matrices using   Gerschgorin Theorem and Bisection method,S. K. Katti,cs.NA,http://arxiv.org/pdf/1003.1794v1
1003.5257v3,2010-03-27T02:43:52Z,Enforcing the non-negativity constraint and maximum principles for   diffusion with decay on general computational grids,K. B. Nakshatrala,cs.NA,http://arxiv.org/pdf/1003.5257v3
